2013-05-07 22:57:40,990 DEBUG JspRuntimeContext:104 - Parent class loader is: ContextLoader@null
2013-05-07 23:01:08,051 DEBUG SessionFactoryUtils:800 - Closing Hibernate Session
2013-05-07 23:01:11,715 DEBUG SpringGwtRemoteServiceServlet:75 - Service for URL /webinvoice/services/userService is userService
2013-05-07 23:01:11,715 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'userService'
2013-05-07 23:01:11,715 DEBUG SpringGwtRemoteServiceServlet:60 - Bean for service userService is com.glassbox.webinvoice.server.UserServiceImpl@25a4fc3
2013-05-07 23:01:11,716 DEBUG SpringGwtRemoteServiceServlet:35 - Invoking $Proxy121.findUser
2013-05-07 23:01:11,716 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'txManager'
2013-05-07 23:01:11,716 DEBUG HibernateTransactionManager:365 - Creating new transaction with name [com.glassbox.webinvoice.server.UserServiceImpl.findUser]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; '',-java.lang.Exception
2013-05-07 23:01:11,716 DEBUG HibernateTransactionManager:493 - Opened new Session [org.hibernate.impl.SessionImpl@24f9226] for Hibernate transaction
2013-05-07 23:01:11,716 DEBUG HibernateTransactionManager:504 - Preparing JDBC Connection of Hibernate Session [org.hibernate.impl.SessionImpl@24f9226]
2013-05-07 23:01:11,717 DEBUG DriverManagerDataSource:162 - Creating new JDBC DriverManager Connection to [jdbc:mysql://localhost:3306/webinvoice?useUnicode=true&characterEncoding=UTF-8]
2013-05-07 23:01:11,726 DEBUG HibernateTransactionManager:569 - Exposing Hibernate transaction as JDBC transaction [com.mysql.jdbc.JDBC4Connection@24fb1ff]
2013-05-07 23:01:11,728 DEBUG HibernateTransactionManager:843 - Initiating transaction rollback
2013-05-07 23:01:11,728 DEBUG HibernateTransactionManager:672 - Rolling back Hibernate transaction on Session [org.hibernate.impl.SessionImpl@24f9226]
2013-05-07 23:01:11,728 DEBUG HibernateTransactionManager:734 - Closing Hibernate Session [org.hibernate.impl.SessionImpl@24f9226] after transaction
2013-05-07 23:01:11,728 DEBUG SessionFactoryUtils:800 - Closing Hibernate Session
2013-05-07 23:01:48,019 DEBUG JspServlet:251 - JspServlet.destroy()
2013-05-07 23:01:51,503 DEBUG JspRuntimeContext:104 - Parent class loader is: ContextLoader@null
2013-05-07 23:01:51,503 DEBUG JspServlet:80 - Scratch dir for the JSP engine is: C:\Users\YUFENG~1\AppData\Local\Temp\Jetty_127_0_0_1_8888_war____-g0qk00\jsp
2013-05-07 23:01:51,503 DEBUG JspServlet:82 - IMPORTANT: Do not modify the generated servlets
2013-05-07 23:02:03,910 DEBUG SpringGwtRemoteServiceServlet:24 - Spring GWT service exporter deployed
2013-05-07 23:02:03,918 DEBUG SpringGwtRemoteServiceServlet:75 - Service for URL /webinvoice/services/userService is userService
2013-05-07 23:02:03,919 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'userService'
2013-05-07 23:02:03,931 DEBUG SpringGwtRemoteServiceServlet:60 - Bean for service userService is com.glassbox.webinvoice.server.UserServiceImpl@2957e08
2013-05-07 23:02:03,975 DEBUG SpringGwtRemoteServiceServlet:35 - Invoking $Proxy140.findUser
2013-05-07 23:02:03,976 DEBUG AnnotationTransactionAttributeSource:106 - Adding transactional method 'findUser' with attribute: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; '',-java.lang.Exception
2013-05-07 23:02:03,980 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'txManager'
2013-05-07 23:02:03,993 DEBUG HibernateTransactionManager:365 - Creating new transaction with name [com.glassbox.webinvoice.server.UserServiceImpl.findUser]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; '',-java.lang.Exception
2013-05-07 23:02:04,047 DEBUG HibernateTransactionManager:493 - Opened new Session [org.hibernate.impl.SessionImpl@27bf0dd] for Hibernate transaction
2013-05-07 23:02:04,051 DEBUG HibernateTransactionManager:504 - Preparing JDBC Connection of Hibernate Session [org.hibernate.impl.SessionImpl@27bf0dd]
2013-05-07 23:02:04,073 DEBUG DriverManagerDataSource:162 - Creating new JDBC DriverManager Connection to [jdbc:mysql://localhost:3306/webinvoice?useUnicode=true&characterEncoding=UTF-8]
2013-05-07 23:02:04,087 DEBUG HibernateTransactionManager:569 - Exposing Hibernate transaction as JDBC transaction [com.mysql.jdbc.JDBC4Connection@2801fa2]
2013-05-07 23:02:04,835 DEBUG HibernateTransactionManager:843 - Initiating transaction rollback
2013-05-07 23:02:04,836 DEBUG HibernateTransactionManager:672 - Rolling back Hibernate transaction on Session [org.hibernate.impl.SessionImpl@27bf0dd]
2013-05-07 23:02:04,850 DEBUG HibernateTransactionManager:734 - Closing Hibernate Session [org.hibernate.impl.SessionImpl@27bf0dd] after transaction
2013-05-07 23:02:04,851 DEBUG SessionFactoryUtils:800 - Closing Hibernate Session
2013-05-07 23:02:53,729 DEBUG JspServlet:251 - JspServlet.destroy()
2013-05-07 23:02:56,940 DEBUG JspRuntimeContext:104 - Parent class loader is: ContextLoader@null
2013-05-07 23:02:56,940 DEBUG JspServlet:80 - Scratch dir for the JSP engine is: C:\Users\YUFENG~1\AppData\Local\Temp\Jetty_127_0_0_1_8888_war____-g0qk00\jsp
2013-05-07 23:02:56,940 DEBUG JspServlet:82 - IMPORTANT: Do not modify the generated servlets
2013-05-07 23:03:07,900 DEBUG SpringGwtRemoteServiceServlet:24 - Spring GWT service exporter deployed
2013-05-07 23:03:07,908 DEBUG SpringGwtRemoteServiceServlet:75 - Service for URL /webinvoice/services/userService is userService
2013-05-07 23:03:07,910 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'userService'
2013-05-07 23:03:07,921 DEBUG SpringGwtRemoteServiceServlet:60 - Bean for service userService is com.glassbox.webinvoice.server.UserServiceImpl@2c9d966
2013-05-07 23:03:07,982 DEBUG SpringGwtRemoteServiceServlet:35 - Invoking $Proxy159.findUser
2013-05-07 23:03:07,984 DEBUG AnnotationTransactionAttributeSource:106 - Adding transactional method 'findUser' with attribute: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; '',-java.lang.Exception
2013-05-07 23:03:07,990 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'txManager'
2013-05-07 23:03:08,007 DEBUG HibernateTransactionManager:365 - Creating new transaction with name [com.glassbox.webinvoice.server.UserServiceImpl.findUser]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; '',-java.lang.Exception
2013-05-07 23:03:08,061 DEBUG HibernateTransactionManager:493 - Opened new Session [org.hibernate.impl.SessionImpl@2b3af2a] for Hibernate transaction
2013-05-07 23:03:08,066 DEBUG HibernateTransactionManager:504 - Preparing JDBC Connection of Hibernate Session [org.hibernate.impl.SessionImpl@2b3af2a]
2013-05-07 23:03:08,087 DEBUG DriverManagerDataSource:162 - Creating new JDBC DriverManager Connection to [jdbc:mysql://localhost:3306/webinvoice?useUnicode=true&characterEncoding=UTF-8]
2013-05-07 23:03:08,102 DEBUG HibernateTransactionManager:569 - Exposing Hibernate transaction as JDBC transaction [com.mysql.jdbc.JDBC4Connection@2b5c10d]
2013-05-07 23:03:08,854 DEBUG HibernateTransactionManager:843 - Initiating transaction rollback
2013-05-07 23:03:08,855 DEBUG HibernateTransactionManager:672 - Rolling back Hibernate transaction on Session [org.hibernate.impl.SessionImpl@2b3af2a]
2013-05-07 23:03:08,867 DEBUG HibernateTransactionManager:734 - Closing Hibernate Session [org.hibernate.impl.SessionImpl@2b3af2a] after transaction
2013-05-07 23:03:08,868 DEBUG SessionFactoryUtils:800 - Closing Hibernate Session
2013-05-07 23:03:20,464 DEBUG JspServlet:251 - JspServlet.destroy()
2013-05-07 23:03:23,818 DEBUG JspRuntimeContext:104 - Parent class loader is: ContextLoader@null
2013-05-07 23:03:23,818 DEBUG JspServlet:80 - Scratch dir for the JSP engine is: C:\Users\YUFENG~1\AppData\Local\Temp\Jetty_127_0_0_1_8888_war____-g0qk00\jsp
2013-05-07 23:03:23,818 DEBUG JspServlet:82 - IMPORTANT: Do not modify the generated servlets
2013-05-07 23:03:33,226 DEBUG SpringGwtRemoteServiceServlet:24 - Spring GWT service exporter deployed
2013-05-07 23:03:33,233 DEBUG SpringGwtRemoteServiceServlet:75 - Service for URL /webinvoice/services/userService is userService
2013-05-07 23:03:33,235 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'userService'
2013-05-07 23:03:33,245 DEBUG SpringGwtRemoteServiceServlet:60 - Bean for service userService is com.glassbox.webinvoice.server.UserServiceImpl@27fad88
2013-05-07 23:03:33,367 DEBUG SpringGwtRemoteServiceServlet:35 - Invoking $Proxy178.findUser
2013-05-07 23:03:33,369 DEBUG AnnotationTransactionAttributeSource:106 - Adding transactional method 'findUser' with attribute: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; '',-java.lang.Exception
2013-05-07 23:03:33,374 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'txManager'
2013-05-07 23:03:33,389 DEBUG HibernateTransactionManager:365 - Creating new transaction with name [com.glassbox.webinvoice.server.UserServiceImpl.findUser]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; '',-java.lang.Exception
2013-05-07 23:03:33,438 DEBUG HibernateTransactionManager:493 - Opened new Session [org.hibernate.impl.SessionImpl@27a8fc3] for Hibernate transaction
2013-05-07 23:03:33,442 DEBUG HibernateTransactionManager:504 - Preparing JDBC Connection of Hibernate Session [org.hibernate.impl.SessionImpl@27a8fc3]
2013-05-07 23:03:33,458 DEBUG DriverManagerDataSource:162 - Creating new JDBC DriverManager Connection to [jdbc:mysql://localhost:3306/webinvoice?useUnicode=true&characterEncoding=UTF-8]
2013-05-07 23:03:33,472 DEBUG HibernateTransactionManager:569 - Exposing Hibernate transaction as JDBC transaction [com.mysql.jdbc.JDBC4Connection@289b77c]
2013-05-07 23:03:33,979 DEBUG HibernateTransactionManager:843 - Initiating transaction rollback
2013-05-07 23:03:33,980 DEBUG HibernateTransactionManager:672 - Rolling back Hibernate transaction on Session [org.hibernate.impl.SessionImpl@27a8fc3]
2013-05-07 23:03:33,990 DEBUG HibernateTransactionManager:734 - Closing Hibernate Session [org.hibernate.impl.SessionImpl@27a8fc3] after transaction
2013-05-07 23:03:33,991 DEBUG SessionFactoryUtils:800 - Closing Hibernate Session
2013-05-07 23:03:40,670 DEBUG SpringGwtRemoteServiceServlet:75 - Service for URL /webinvoice/services/userService is userService
2013-05-07 23:03:40,670 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'userService'
2013-05-07 23:03:40,670 DEBUG SpringGwtRemoteServiceServlet:60 - Bean for service userService is com.glassbox.webinvoice.server.UserServiceImpl@27fad88
2013-05-07 23:03:40,670 DEBUG SpringGwtRemoteServiceServlet:35 - Invoking $Proxy178.findUser
2013-05-07 23:03:40,670 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'txManager'
2013-05-07 23:03:40,671 DEBUG HibernateTransactionManager:365 - Creating new transaction with name [com.glassbox.webinvoice.server.UserServiceImpl.findUser]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; '',-java.lang.Exception
2013-05-07 23:03:40,671 DEBUG HibernateTransactionManager:493 - Opened new Session [org.hibernate.impl.SessionImpl@2bfe01f] for Hibernate transaction
2013-05-07 23:03:40,671 DEBUG HibernateTransactionManager:504 - Preparing JDBC Connection of Hibernate Session [org.hibernate.impl.SessionImpl@2bfe01f]
2013-05-07 23:03:40,671 DEBUG DriverManagerDataSource:162 - Creating new JDBC DriverManager Connection to [jdbc:mysql://localhost:3306/webinvoice?useUnicode=true&characterEncoding=UTF-8]
2013-05-07 23:03:40,679 DEBUG HibernateTransactionManager:569 - Exposing Hibernate transaction as JDBC transaction [com.mysql.jdbc.JDBC4Connection@2c00015]
2013-05-07 23:03:40,971 DEBUG HibernateTransactionManager:752 - Initiating transaction commit
2013-05-07 23:03:40,972 DEBUG HibernateTransactionManager:652 - Committing Hibernate transaction on Session [org.hibernate.impl.SessionImpl@2bfe01f]
2013-05-07 23:03:41,131 DEBUG HibernateTransactionManager:734 - Closing Hibernate Session [org.hibernate.impl.SessionImpl@2bfe01f] after transaction
2013-05-07 23:03:41,131 DEBUG SessionFactoryUtils:800 - Closing Hibernate Session
2013-05-07 23:03:44,721 DEBUG SpringGwtRemoteServiceServlet:75 - Service for URL /webinvoice/services/userService is userService
2013-05-07 23:03:44,722 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'userService'
2013-05-07 23:03:44,722 DEBUG SpringGwtRemoteServiceServlet:60 - Bean for service userService is com.glassbox.webinvoice.server.UserServiceImpl@27fad88
2013-05-07 23:03:44,722 DEBUG SpringGwtRemoteServiceServlet:35 - Invoking $Proxy178.findUser
2013-05-07 23:03:44,723 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'txManager'
2013-05-07 23:03:44,723 DEBUG HibernateTransactionManager:365 - Creating new transaction with name [com.glassbox.webinvoice.server.UserServiceImpl.findUser]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; '',-java.lang.Exception
2013-05-07 23:03:44,723 DEBUG HibernateTransactionManager:493 - Opened new Session [org.hibernate.impl.SessionImpl@28ca29d] for Hibernate transaction
2013-05-07 23:03:44,723 DEBUG HibernateTransactionManager:504 - Preparing JDBC Connection of Hibernate Session [org.hibernate.impl.SessionImpl@28ca29d]
2013-05-07 23:03:44,723 DEBUG DriverManagerDataSource:162 - Creating new JDBC DriverManager Connection to [jdbc:mysql://localhost:3306/webinvoice?useUnicode=true&characterEncoding=UTF-8]
2013-05-07 23:03:44,734 DEBUG HibernateTransactionManager:569 - Exposing Hibernate transaction as JDBC transaction [com.mysql.jdbc.JDBC4Connection@28cc277]
2013-05-07 23:03:44,735 DEBUG HibernateTransactionManager:843 - Initiating transaction rollback
2013-05-07 23:03:44,735 DEBUG HibernateTransactionManager:672 - Rolling back Hibernate transaction on Session [org.hibernate.impl.SessionImpl@28ca29d]
2013-05-07 23:03:44,736 DEBUG HibernateTransactionManager:734 - Closing Hibernate Session [org.hibernate.impl.SessionImpl@28ca29d] after transaction
2013-05-07 23:03:44,736 DEBUG SessionFactoryUtils:800 - Closing Hibernate Session
2013-05-07 23:03:49,559 DEBUG SpringGwtRemoteServiceServlet:75 - Service for URL /webinvoice/services/userService is userService
2013-05-07 23:03:49,559 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'userService'
2013-05-07 23:03:49,559 DEBUG SpringGwtRemoteServiceServlet:60 - Bean for service userService is com.glassbox.webinvoice.server.UserServiceImpl@27fad88
2013-05-07 23:03:49,559 DEBUG SpringGwtRemoteServiceServlet:35 - Invoking $Proxy178.findUser
2013-05-07 23:03:49,560 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'txManager'
2013-05-07 23:03:49,560 DEBUG HibernateTransactionManager:365 - Creating new transaction with name [com.glassbox.webinvoice.server.UserServiceImpl.findUser]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; '',-java.lang.Exception
2013-05-07 23:03:49,560 DEBUG HibernateTransactionManager:493 - Opened new Session [org.hibernate.impl.SessionImpl@2922f22] for Hibernate transaction
2013-05-07 23:03:49,560 DEBUG HibernateTransactionManager:504 - Preparing JDBC Connection of Hibernate Session [org.hibernate.impl.SessionImpl@2922f22]
2013-05-07 23:03:49,560 DEBUG DriverManagerDataSource:162 - Creating new JDBC DriverManager Connection to [jdbc:mysql://localhost:3306/webinvoice?useUnicode=true&characterEncoding=UTF-8]
2013-05-07 23:03:49,568 DEBUG HibernateTransactionManager:569 - Exposing Hibernate transaction as JDBC transaction [com.mysql.jdbc.JDBC4Connection@2924f30]
2013-05-07 23:03:49,574 DEBUG HibernateTransactionManager:752 - Initiating transaction commit
2013-05-07 23:03:49,574 DEBUG HibernateTransactionManager:652 - Committing Hibernate transaction on Session [org.hibernate.impl.SessionImpl@2922f22]
2013-05-07 23:03:49,577 DEBUG HibernateTransactionManager:734 - Closing Hibernate Session [org.hibernate.impl.SessionImpl@2922f22] after transaction
2013-05-07 23:03:49,578 DEBUG SessionFactoryUtils:800 - Closing Hibernate Session
2013-05-07 23:12:22,598 DEBUG JspServlet:251 - JspServlet.destroy()
2013-05-07 23:12:25,975 DEBUG JspRuntimeContext:104 - Parent class loader is: ContextLoader@null
2013-05-07 23:12:25,975 DEBUG JspServlet:80 - Scratch dir for the JSP engine is: C:\Users\YUFENG~1\AppData\Local\Temp\Jetty_127_0_0_1_8888_war____-g0qk00\jsp
2013-05-07 23:12:25,975 DEBUG JspServlet:82 - IMPORTANT: Do not modify the generated servlets
2013-05-07 23:12:35,169 DEBUG SpringGwtRemoteServiceServlet:24 - Spring GWT service exporter deployed
2013-05-07 23:12:35,177 DEBUG SpringGwtRemoteServiceServlet:75 - Service for URL /webinvoice/services/userService is userService
2013-05-07 23:12:35,179 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'userService'
2013-05-07 23:12:35,191 DEBUG SpringGwtRemoteServiceServlet:60 - Bean for service userService is com.glassbox.webinvoice.server.UserServiceImpl@282d759
2013-05-07 23:12:35,252 DEBUG SpringGwtRemoteServiceServlet:35 - Invoking $Proxy198.findUser
2013-05-07 23:12:35,253 DEBUG AnnotationTransactionAttributeSource:106 - Adding transactional method 'findUser' with attribute: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; '',-java.lang.Exception
2013-05-07 23:12:35,259 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'txManager'
2013-05-07 23:12:35,275 DEBUG HibernateTransactionManager:365 - Creating new transaction with name [com.glassbox.webinvoice.server.UserServiceImpl.findUser]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; '',-java.lang.Exception
2013-05-07 23:12:35,326 DEBUG HibernateTransactionManager:493 - Opened new Session [org.hibernate.impl.SessionImpl@211ce84] for Hibernate transaction
2013-05-07 23:12:35,330 DEBUG HibernateTransactionManager:504 - Preparing JDBC Connection of Hibernate Session [org.hibernate.impl.SessionImpl@211ce84]
2013-05-07 23:12:35,352 DEBUG DriverManagerDataSource:162 - Creating new JDBC DriverManager Connection to [jdbc:mysql://localhost:3306/webinvoice?useUnicode=true&characterEncoding=UTF-8]
2013-05-07 23:12:35,367 DEBUG HibernateTransactionManager:569 - Exposing Hibernate transaction as JDBC transaction [com.mysql.jdbc.JDBC4Connection@216a83a]
2013-05-07 23:12:35,931 DEBUG HibernateTransactionManager:843 - Initiating transaction rollback
2013-05-07 23:12:35,932 DEBUG HibernateTransactionManager:672 - Rolling back Hibernate transaction on Session [org.hibernate.impl.SessionImpl@211ce84]
2013-05-07 23:12:35,946 DEBUG HibernateTransactionManager:734 - Closing Hibernate Session [org.hibernate.impl.SessionImpl@211ce84] after transaction
2013-05-07 23:12:35,947 DEBUG SessionFactoryUtils:800 - Closing Hibernate Session
2013-05-07 23:12:42,762 DEBUG SpringGwtRemoteServiceServlet:75 - Service for URL /webinvoice/services/userService is userService
2013-05-07 23:12:42,762 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'userService'
2013-05-07 23:12:42,763 DEBUG SpringGwtRemoteServiceServlet:60 - Bean for service userService is com.glassbox.webinvoice.server.UserServiceImpl@282d759
2013-05-07 23:12:42,763 DEBUG SpringGwtRemoteServiceServlet:35 - Invoking $Proxy198.findUser
2013-05-07 23:12:42,763 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'txManager'
2013-05-07 23:12:42,763 DEBUG HibernateTransactionManager:365 - Creating new transaction with name [com.glassbox.webinvoice.server.UserServiceImpl.findUser]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; '',-java.lang.Exception
2013-05-07 23:12:42,763 DEBUG HibernateTransactionManager:493 - Opened new Session [org.hibernate.impl.SessionImpl@2869bbc] for Hibernate transaction
